period,ABBV,ABM,ABT,ADM,AWR,BDX,BKH,CBSH,CDUAF,CINF,CL,CWT,DOV,ED,EMR,FMCB,FRT,FUL,GPC,GRC,GWW,HRL,HTO,ITW,JNJ,KMB,KO,LOW,MO,MSA,MSEX,NDSN,NFG,NUE,NWN,PEP,PG,PH,PPG,RPM,SCL,SPGI,SWK,SYY,TGT,TNC,TR,UBSI,UVV,WMT
2018-03-30 00:00:00+00:00,68.1999698353,28.7957321192,52.5446192038,35.0829029852,46.5282870484,190.4010269677,41.6894319084,37.5073941232,18.7255956789,61.5388214759,59.9786010153,32.5807409259,70.806441476,59.8330813041,57.2560103413,563.6220087553,86.7589004246,45.4478227649,72.9985855402,24.0032043956,255.1788025949,28.3838930332,44.9481833338,131.4610584855,104.5690929255,85.8061657326,34.6543821188,76.3615424267,35.8446558896,75.7634360758,32.3523909024,126.3392381757,40.1017618014,52.1972818619,43.5750166063,87.7899480288,65.0318375666,152.7916716393,97.7137368558,41.2084892973,74.8750365886,179.2622721758,126.1939211999,49.420097614,57.2129544429,61.5369429644,23.4887138526,26.0444035174,31.2024353849,26.3615539754
2018-04-30 00:00:00+00:00,70.2940049616,26.9148960559,51.217559217,36.7088341588,48.8608396973,203.7299774942,43.5167035096,39.7674791305,17.7231846091,58.2903407301,54.9100997992,33.8927170706,66.8270935128,61.5143033731,55.6716200112,577.3348020878,86.5646250469,45.3481283752,71.7635248766,25.8331922863,254.3471006841,30.1404976927,51.5484288091,119.1759193548,103.2145498567,80.6716643962,34.4788360892,72.0867113211,32.2728440624,79.0400863626,36.7248121252,119.1669798254,40.0238186298,52.6501310907,46.6884244682,81.1865996704,59.9069094306,147.0652223894,92.7054700564,42.0212263369,63.2990210737,176.9541742508,116.6305306964,51.8542692124,59.825154725,67.2634236243,22.7708923766,25.0839006927,30.6048916269,26.2104424488
2018-05-31 00:00:00+00:00,72.0340637069,24.6064227995,54.2132533738,35.6321443424,49.5814262173,194.6975706773,45.0303952165,40.4311051991,17.0704329068,57.4865074843,53.1086646686,35.3695091947,69.3187917762,59.4664899049,59.7854895213,615.7655604719,88.8361525405,47.2548214623,73.770498455,27.4880538836,280.6175301568,29.8411713708,54.0796014939,120.5856894189,98.331905904,78.5757905578,34.3112694245,83.0881771517,32.0600307973,84.9998037249,39.3890683584,116.6886225946,41.0292855437,54.8460226341,45.5459670995,81.3776222325,60.5942571611,153.3403301015,88.734082303,43.0652319602,65.6421071939,185.7670389853,114.6947884326,53.918821984,60.5737009606,71.8141240797,23.2095610564,26.9310215095,43.0289815329,24.610158557
2018-06-29 00:00:00+00:00,67.4545785572,25.2289324417,53.7374666548,37.351810961,50.356686613,211.1737067951,47.3918585144,40.6549508198,17.8246177367,55.8335568873,54.55654711,34.2271399537,65.7186317578,60.4352519586,58.3507728049,628.0535118382,95.3242943449,49.2073485179,75.1517715534,28.8307427607,280.0817058816,30.9387012178,56.7266150947,116.910122989,99.7458072429,82.8801784506,35.310689466,83.57790854,33.0672191028,88.052484848,37.3770704922,119.2707635706,41.6107144626,53.7256803739,48.5925200828,88.3748801242,64.6438118628,139.8366907332,91.2047796005,50.7386732913,70.43659948,191.777425715,109.8843797548,56.6218107533,63.2579245044,71.9963934301,24.6801385257,27.1395552514,42.9639339417,25.5374373686
2018-07-31 00:00:00+00:00,67.8230211641,27.1351166805,58.0041246012,39.3322800999,52.9643806714,220.7027924957,46.43178819,41.9680221722,17.331103983,63.1572226651,56.7698620328,36.1164429293,74.4990719025,61.1715111195,61.0007789751,630.6998047251,94.5333776395,52.1023883335,79.6711939194,31.1701516018,314.7377301891,30.0569084367,55.4073914879,120.9522731919,108.9361659455,89.5836065919,37.5407535294,87.2918494889,34.167712924,92.201937632,39.2561169576,124.5650813991,42.1921330559,57.5337565988,49.9853630635,93.3508883465,67.5892920556,151.6804142987,97.2979939323,56.3008302793,79.0775206058,188.5323812365,123.6685358177,56.0155791509,67.0474165661,74.138058298,23.92013426,27.5496309488,45.4322376853,26.6048515634
2018-08-31 00:00:00+00:00,70.5806524051,27.5873686251,59.1546488914,41.3547261007,53.4829206142,230.8401177092,45.9181016558,44.6444259814,17.2043850787,64.0257075464,56.261551076,36.3300941324,77.5264064677,61.7285364691,65.1810071966,639.520781015,98.3825056056,52.3873519958,81.7507831965,30.3006353665,322.8029967741,32.7141497163,49.8270361768,117.1970397048,111.4585542262,90.9054093239,35.8822943342,95.560586188,34.0745494259,92.7443035701,40.787012793,129.4611659936,43.6299655232,53.7256803739,49.7935543027,90.9237652495,69.3191366965,158.2429948174,97.619664317,59.0384658048,80.7538083165,195.2265585208,116.2717557936,62.3580662412,73.2778983975,69.9562349747,23.0401293206,29.3763317831,39.3176239303,28.7486301241
2018-09-28 00:00:00+00:00,69.5511367418,28.0483177226,64.9249707162,41.2480571644,54.1112984668,230.7481460212,45.3251066302,41.6145509378,17.1116582934,64.5785716279,56.7190309371,37.8751163616,79.927946484,59.5856733001,65.0535844013,634.2193742648,96.0239410762,47.4970078544,81.9611281362,30.1683903676,325.8480500382,32.9230523326,52.6148033537,119.9260757343,114.3383208659,90.1809615749,37.5029660161,100.8944046538,35.5739174739,97.6526231279,43.1202436558,129.3494170372,44.3838615191,54.8709309482,51.3280243891,91.4949167736,69.5531253436,165.7496243551,96.3744704805,56.7993773239,78.7623457193,184.2323944428,121.7290347044,61.0495636484,73.8724962016,69.4079169997,23.4001313413,27.3444510359,42.7365477503,28.1638207277
2018-10-31 00:00:00+00:00,57.8544283976,26.8905041449,61.2595993898,38.7700557194,54.1821016052,203.7833243597,46.425268454,40.0891463139,16.904806234,66.1171575683,50.7881278305,37.0805335009,74.790817652,59.4370805986,57.6630622769,617.4683402904,94.1865255832,41.0047202197,80.7407813591,28.5153278817,258.8933459314,36.6298888395,52.2534261271,108.4110649194,115.8444057177,82.7690451625,38.875124764,84.0808497274,38.3639129912,95.8177373119,40.0745758883,114.2353706836,42.9825159093,51.1263898764,50.0649729486,91.9695773436,74.769934224,136.6422853312,92.8066810482,53.8218482123,74.7613163195,171.9087474016,96.8578743769,59.7460265809,70.0369216341,55.8553243848,25.3357025833,24.9522817293,45.1372095343,30.0741980894
2018-11-30 00:00:00+00:00,70.0569937706,27.7037779288,65.8003094693,38.0382128868,59.6232117414,223.4543827849,52.0724138516,41.8675953218,16.7402084049,68.7150977627,54.1740030192,40.536662226,77.0793722807,63.4070139576,57.7656918541,632.4639999831,100.2909968906,44.4909514935,85.5149758451,29.4384928581,287.636789417,37.8469680974,48.440799995,118.1669560009,122.3364634906,91.5538326021,41.2470161742,83.3302855364,32.341533661,100.3423698642,46.3954498269,112.130765338,42.6341588085,52.2419690872,51.2549723056,99.7932929461,79.6854587676,155.7239233413,96.9775639966,58.0276424653,73.3866071821,172.9048572913,109.3329838438,56.4542575572,59.9772426943,54.897325143,28.0963873121,27.2090452261,42.1706319551,29.2854551598
2018-12-31 00:00:00+00:00,68.511236403,28.0798077429,64.2719295599,33.8640934805,59.587658246,199.8579943275,49.3748095696,37.4496405631,16.3661247376,65.5420404499,50.7625418719,42.2567218218,64.4219750656,60.3372779988,51.1181885113,623.5560563214,90.397805207,39.3538329234,79.7382502517,28.4976569155,258.6203154368,35.8240984342,48.0777533141,108.5264660477,107.4712090773,91.2198379276,38.7509169811,81.5554219788,29.6227816346,86.7903037627,47.7468604989,111.4826793398,40.8584639638,45.1500905287,46.7190656656,91.1323849502,77.5017180184,134.9957331267,90.6797435962,51.7189510858,67.1938744305,160.688239353,100.0499158232,52.4840323224,55.8609916807,47.7978214403,26.8757162362,23.649133643,36.017976662,28.0891783888
2019-01-31 00:00:00+00:00,60.4209587916,30.0707942456,65.1534822501,37.1124675927,60.1920676674,221.2700837251,53.3936894183,39.7283751229,18.3756639189,68.6743776969,55.5385874781,43.9058511249,79.7488663849,61.2763488962,56.0118460558,650.2798873066,101.5252205718,45.5515774101,82.8938985641,30.3793288007,270.5548058397,35.6972821022,51.8205917149,117.6238775989,110.8273421466,89.1703137474,39.38926366,85.3560276774,29.5987907202,92.2313846499,50.2975362707,121.0943824852,45.7442357391,53.3679124489,48.7454024016,92.9388650647,81.9816162837,149.1796082648,93.5270680307,50.6260600592,79.8426672794,181.2163179475,105.6481656646,53.8206414342,61.7015038991,53.8700067777,27.8815439397,26.8874913839,38.9018594819,28.8973265163
2019-02-28 00:00:00+00:00,59.6307980402,31.3636888797,69.295879587,35.4216065403,63.4737433537,220.6757962398,56.2293445238,41.8078034529,19.1334061621,73.4998702126,56.560401317,46.3006845791,82.6353655798,65.6769954817,58.7344212789,659.1878309683,102.3063605355,46.7046507639,90.3345851112,29.8498704043,280.4098248705,36.5745310008,53.1398846343,123.4232633053,114.5439951016,93.5335585842,37.1059466932,93.2827053725,31.4340956767,95.5412748698,52.9159010261,127.131124356,48.0514057441,52.7840375087,50.0068648918,96.1538222546,83.749230691,160.1998105237,99.7521704378,51.2549002034,85.4451835664,189.9963676789,110.6531681348,56.9394569911,61.9332964856,58.1717110367,29.9253858331,29.1832285617,40.007562247,29.8502175921
2019-03-29 00:00:00+00:00,60.6467190063,31.9705577896,71.3670782554,35.9466797667,63.6254449757,222.2010324393,58.6771984908,38.738824874,19.8709751071,73.2025010605,58.8530424513,48.3122098991,85.6202064662,67.5568949279,59.0102101976,645.8348234194,106.3731922257,45.0022625427,93.6973978921,29.9646436416,276.8767549243,37.7554429796,53.6350576642,123.8128246087,117.1846097427,100.0808106655,38.6855708825,97.1705943204,34.9377301979,95.5505157321,50.3271835986,124.097058041,49.0071990132,51.2024054235,51.1048044667,101.8994371956,88.4232110949,156.0711369327,100.5539651452,51.4054675619,79.681017206,199.6493248231,114.334616213,56.2735477235,68.4301538537,57.1500243397,30.0396081238,27.8021346055,38.8546648516,29.5686553847
2019-04-30 00:00:00+00:00,60.535034122,33.5579762951,71.3191890704,37.1718506282,63.509437853,214.2020444057,57.6394351585,40.3201375669,19.8131265624,81.9629400698,62.8936999892,44.8498941934,89.4904588694,68.6322611365,61.1820479323,663.6418027992,103.2865562525,45.4513301992,85.7603425855,29.3996061658,259.4598241739,33.8616598954,53.9130495407,134.2506088891,118.3665991535,103.6995518421,40.5017948675,100.8528236768,33.0518349583,101.5663170611,52.1249040343,136.6734502044,47.6003322437,50.0791992719,52.4598398348,106.4726473513,91.1259100623,164.674055913,104.6787534736,54.0256864328,84.2513863373,209.235906034,123.092125555,59.6624983309,66.0087529448,61.0987053578,31.3221800066,30.1036358146,36.7850652988,31.178514506
2019-05-31 00:00:00+00:00,58.4915287505,32.0378362048,68.2444678724,32.2114281288,65.3374884347,207.7067593506,60.767037632,38.2517538757,20.5696261071,83.7184366028,60.1546832428,43.980335998,82.0467141174,69.3429607794,52.3047062131,708.1815211079,100.8789801935,36.5968133501,82.7159926049,26.3042670767,242.0684013234,33.4801439476,53.8007087127,120.4572063566,110.6939934142,103.303752026,40.5595838125,83.1496499255,29.8458130508,92.2035573875,53.385858402,117.9573558251,42.8571814205,42.1202306825,53.9734814984,106.4310727135,88.0706931302,139.2293817115,93.6273529127,47.6744392067,77.4849082106,203.3458000309,106.8197831726,58.3483463853,69.2081884931,53.2285355579,30.6203953915,27.4492377535,38.6017803693,30.9178193576
2019-06-28 00:00:00+00:00,55.4491457533,35.3520951225,75.3889366619,34.2960925797,67.3977602115,224.9593459127,62.3380489724,39.982093506,20.7086100673,88.8219550617,61.925971675,45.2402359118,91.9481126782,70.4518053434,57.9311088734,714.0900178224,100.1130427441,43.0659938992,87.2864459328,29.1058000717,248.1180300621,34.3703478257,53.0499605463,130.9653848723,117.5559237723,108.487668858,42.3661959514,89.9510203043,29.2555274013,97.7795624177,53.4670742109,132.6902877857,42.7626238858,48.7049257613,54.506785297,109.8226064797,93.8388057694,155.3990755303,104.4170889484,54.4354443184,83.922200255,216.5706928606,122.0508495442,59.9592423186,74.5074108811,56.5455021028,29.8597685007,28.7175482546,41.5044266285,33.6761618772
2019-07-31 00:00:00+00:00,51.5712719074,37.3657230369,78.375921483,34.531457921,69.3953280646,225.664547624,63.1195673041,40.7661875288,19.9259109231,91.9577547677,62.347867244,47.7064229771,88.8739991306,68.2662566375,56.3334883649,714.0900178224,102.6399718286,44.5202904595,81.8426301313,29.4515588907,269.2084788763,34.9298177211,56.646568041,133.9353577936,109.9090493512,110.4168088279,43.7889413378,90.872340578,29.0825274504,97.7424509034,56.5171790351,133.0189382756,38.701187949,48.0684911597,56.3850083552,107.0420753006,101.6717140712,160.0333518254,105.0254654412,60.7625615176,90.5329796027,232.8855139216,124.5659697409,58.4523890518,74.3267555724,70.3215386445,30.2074451987,29.1046815554,41.1406210218,33.6426350621
2019-08-30 00:00:00+00:00,50.8900542659,33.0778531802,76.7742091955,32.2814855152,83.1853343534,226.6643272654,61.5740667659,38.2463640025,21.3388492907,96.3787182877,64.4423523299,50.6155410938,86.477029625,72.0414224584,52.1897667618,700.6166212597,100.4629252327,39.6780919574,76.0870168302,26.6009852102,254.4899224781,36.3103081994,59.9279933844,130.1403923942,109.1444992779,114.8611566067,45.7940971163,100.5510514088,27.0250637494,98.4032538852,55.303026867,128.0358617422,37.8905220933,43.2952316477,56.3376392639,114.5126590709,103.5580327244,152.3683049178,99.5589554525,60.6192324619,87.3274570566,247.9231263264,112.7162088143,63.362492026,92.7931552932,63.3958815165,29.6576308857,28.5549522683,34.613436779,34.9952998823
2019-09-30 00:00:00+00:00,58.6156816096,32.24336091,75.2894758953,34.8436428412,80.784979412,226.469792052,61.5901204921,40.8286457768,22.0420024931,100.4508579614,63.8861405229,47.4677638217,91.8460963246,76.5551538768,58.556935823,700.6166212597,106.6790013775,43.356300435,84.6080578824,30.9825334939,276.3445293782,37.2647213696,59.8929118721,136.8364691516,110.0118052086,116.4801513877,45.6287981845,98.5436150884,25.7756366551,101.6451673901,58.8545973998,137.7355482378,38.3880325178,45.3660554915,56.3218495668,115.6289467481,107.1325635054,166.0085633782,106.4963607787,61.6404519832,88.8563055029,233.4302144104,122.5150362402,67.6844055813,92.6804580755,65.5371958359,30.0295640974,29.5736720529,37.8977720706,36.3490476985
2019-10-31 00:00:00+00:00,62.4754221776,32.5387534967,75.5378258596,35.6665874128,85.5227586408,229.1914404069,63.2757617411,43.3261606298,21.6275121843,97.4718576311,60.0012398212,50.1940438522,95.8406081474,74.7318332859,61.4383644628,693.8799229784,106.5771336664,45.5943100712,87.1482536156,32.8972344716,287.216033832,35.0239055301,63.4536853704,147.4080897794,112.2736030278,108.9608061696,45.6204167007,100.5114354005,28.2271580876,111.8553317618,60.9293669202,147.6706640173,37.0707961079,47.9858984132,55.134456629,115.6879841389,107.9304126052,168.6557294406,112.4362894324,65.2259149336,89.4605210565,245.8268471538,128.3858488625,68.4256999879,92.6804580755,71.7757436149,27.784988417,30.8778186683,38.4269159798,35.9141332417
2019-11-29 00:00:00+00:00,68.899670492,33.9042031086,77.2001820321,36.7216033517,76.9537931171,231.4296380671,61.8966953726,45.1235635024,22.0546008561,92.1682038637,59.3190099807,46.2725677896,103.2920700599,71.0155206186,65.132345871,717.6829235725,103.4897584246,46.6033644744,88.6689728003,33.0916304443,296.0815910724,38.1417097885,62.3812051968,152.4359490524,117.7173480291,111.7979854994,45.0923832169,105.6446240197,31.3214949086,115.844863063,57.1484994371,156.1649525795,36.8335299223,50.2225670301,54.6654639905,114.5578398016,105.8066513741,183.5259095941,116.2371999262,66.396613393,88.9558227831,252.7135312194,134.4054630052,69.0082651061,109.0166207003,69.2255244232,27.8417255579,29.5736720529,36.617765556,36.4746215909
2019-12-31 00:00:00+00:00,69.53581244,33.8194202896,78.4740527947,39.6470141009,78.1718447141,244.2349033891,63.4891792421,48.2194443366,22.5034733294,91.0207106646,60.2111566952,46.4166069112,106.7944384204,73.9414679522,67.248750286,696.2520641477,101.695319515,48.1823477535,90.9173978614,33.5297525442,316.2313936263,38.6385027748,62.5926071913,158.004486581,124.8922071205,113.6411443096,46.7390151883,107.8509945665,31.9793210546,118.1163309662,57.8399953704,153.7052996336,38.4375226084,50.511226892,58.6081817655,116.0736766783,108.2684807196,190.016111035,120.4323487904,69.1252413407,94.0416355615,260.7346672943,141.2220200233,73.2832650177,111.807222942,72.4422893239,27.74397373,30.4638571451,40.0116756534,36.5606256117
2020-01-31 00:00:00+00:00,64.4811864125,34.2050567447,79.0575743562,38.2869547175,79.9041847631,247.1175523573,67.1187490765,48.020718337,22.8850149318,90.8475852045,64.9253773689,47.3168514207,105.4879994288,76.8265500995,63.1658534354,696.1614181297,98.7644593005,43.317944419,80.0822829511,33.0022177709,282.7418052371,40.6896757807,64.609734555,153.9142963979,127.4607724277,118.3421120386,49.3145164769,105.1571237261,30.4543604433,126.7535175611,59.377663959,159.3876006885,35.6707477752,42.6222133103,58.7060467909,120.6174256374,108.6704280691,180.6639430981,108.1175569633,64.5869597208,90.5623520904,280.4819403932,135.7602537126,70.7444849941,96.5722788285,71.791498737,27.7195941398,27.0282022783,37.7750755076,35.2223664278
2020-02-28 00:00:00+00:00,68.2138050779,29.5236095447,69.8852989747,32.4593754133,69.3319102463,213.5674696621,58.7320863764,43.3222679173,22.406916874,80.7110895137,59.4606634429,43.3447235809,95.6372270031,64.94220291,56.9209340189,701.6001792088,91.9073523838,36.7747881315,74.6647254959,28.7182252991,260.5121222451,35.8165576064,54.1277833981,147.5810986949,115.8898830251,108.3866355651,45.1683816156,96.4091076694,25.8666638144,114.0714904618,54.3092338266,137.4658913407,30.236306461,37.1115712861,52.6178345249,112.1329299176,98.7381846435,171.2977678977,94.6356050088,58.0169537299,80.629410888,254.5186341576,122.4424054384,57.4034565968,90.3256315808,66.7153321597,26.0699085313,22.7572735217,35.0743175221,33.127298602
2020-03-31 00:00:00+00:00,60.6371462943,21.8467535999,71.5909248617,30.3299024446,73.9938679139,207.0447288537,52.0860871286,35.897107933,18.0888778814,65.772711253,58.3958802141,45.4776165678,78.136936292,64.2665798906,42.3066995165,620.9252232016,59.5266075061,26.1819992993,58.1561731917,28.0179997369,233.2538098217,40.1558713164,51.1108539867,125.9499486137,113.002977105,106.432486934,37.6819513654,77.8455823867,25.4201802076,94.8798786449,54.9028272685,127.7874600371,31.1488134742,32.7005258055,49.4017223949,102.7061583178,95.9215782989,120.2709283399,75.7447255025,53.8450904216,81.4505020298,234.5522594123,85.619775564,39.2996207728,81.5298443502,54.041843705,29.3037535175,18.4873041919,31.4211869838,35.1127350672
2020-04-30 00:00:00+00:00,66.36023418,31.1765947081,83.8858690474,32.0196866627,71.8484621523,227.5536640006,50.3859477861,43.6255021732,18.4367409176,57.3604294293,62.2072078152,40.5972682079,87.175650271,64.9257242998,50.634859883,679.8451348923,66.435874642,34.6760629048,68.4779654038,26.4828898507,258.6723738859,40.5339473455,52.6679788442,144.0111641551,129.2989147018,115.2637115087,39.0785253821,95.3253586407,25.8014500426,105.5022998411,55.0672069908,152.2342503485,34.2478238789,37.3940771219,52.4566887196,113.1307051112,103.4649976402,146.5909133516,82.2953758061,60.4346797193,87.8405821122,280.3332615248,94.3529926715,48.9916840058,96.2362602882,55.1795667303,28.6273876827,23.9982510221,34.9376333949,37.5633950662
2020-05-29 00:00:00+00:00,74.8126873657,27.7778125653,86.463749484,34.2409093939,74.537470919,222.5075288151,50.6792014133,45.4363989785,18.4058631218,51.3890169432,64.0308430521,42.676100474,90.9839285568,62.5050822888,54.6849049839,643.586727698,63.7551428202,35.4583714726,72.0452458922,27.6737272123,292.0900226291,42.2470149174,55.8993099421,152.8379407396,129.0840272996,117.7274650187,39.7512653048,118.6220572679,25.6699776857,111.916831482,62.2375107234,178.5835996117,35.0580772731,38.3654697541,51.6589602737,112.4978778243,101.7533089544,167.7890056085,92.6275797042,68.0515788196,89.7092733453,311.7637427194,107.4100084451,48.0252583927,107.8518724639,59.8311331043,29.0266879948,23.293362474,31.8245219636,38.5089275539
2020-06-30 00:00:00+00:00,79.2609220412,32.8127105799,83.2846672495,34.7548279018,71.4654473645,216.2940546433,46.5319000499,42.5740544129,18.4135258459,56.3471961842,64.8541346882,43.3117019704,90.3383870585,59.8986220228,55.5900468068,646.4500008675,68.8259537926,42.037303766,75.7691113897,28.0528193659,296.3729781963,41.7625109577,55.2499385822,155.9290345412,122.0375580446,118.566641834,38.3902256409,122.9628874418,26.3553273244,107.6825474592,61.6138516121,179.8730803415,35.4089343827,37.9637661717,44.9548181823,113.9907810804,104.9572390586,170.8656501521,96.6271378324,68.30638548,89.6538744527,316.0418372752,119.9951086044,47.58993154,105.7359197629,60.8323735238,28.0000014673,22.4481131206,30.7049575277,37.1803912817
2020-07-31 00:00:00+00:00,77.5355058503,32.6181792061,92.0222213772,37.3069994745,69.8749026247,254.3242752261,47.5173974036,40.9919346844,19.6548871389,68.5793690244,68.7419321398,42.5580601961,96.2979513249,63.9790230782,55.5721232064,673.0038960873,61.629154728,42.8877104139,78.5485900619,27.312687066,322.1933512968,44.2155985549,55.5612810151,164.9717592209,126.4893298769,127.5335848917,40.589844657,136.0261754284,27.6311266089,111.5310411599,58.7523568662,183.5898189159,34.260445216,38.4588261508,43.4853397884,118.6448731554,115.8170580146,166.8100732537,98.0757249449,74.5955729778,100.8259844515,335.9647125945,131.996341306,46.3996409169,110.9817191675,62.3389128465,25.9002056176,21.3606051097,31.0211445878,40.1664938374
2020-08-31 00:00:00+00:00,78.2380718079,34.6534082151,100.0961106336,39.304884728,69.4419863464,219.4579665055,46.4810595501,42.6456435409,19.510330777,69.8817874275,70.5762375829,41.3480134349,103.2194246871,60.0268938517,62.7010565614,645.5343493082,64.0038561028,45.5646451397,82.2865096555,28.9614668078,346.2498692731,44.3199216344,55.8776833657,176.1726095145,134.0116650028,132.3316124211,42.557472605,150.4408759069,29.3702424756,118.9218653871,59.0384940847,177.1863849564,38.5419452714,41.6767160146,41.5504901212,120.713358522,122.1855829405,192.8799383955,110.2126713362,77.5029626342,106.7002248766,352.1320747647,139.469131826,52.7998941295,133.9760236955,62.3989281046,26.1371475617,21.2145219441,31.9408891498,43.2763454937
2020-09-30 00:00:00+00:00,71.5555258395,33.4767914443,99.5109136773,40.824041354,68.4105793463,211.0467901845,44.3343772349,40.4821515775,18.6330258117,69.1564060802,68.697410163,39.6244195798,101.809836768,65.4624662414,59.1810605835,663.8473804943,60.1771253263,43.3039122794,83.5990304538,26.7043759674,338.0444021032,42.502961332,54.3853479872,173.3175234579,130.0544728872,124.7300452922,42.76297016,151.5096464747,26.4646431789,126.6831812544,57.2156932382,182.2504818615,34.6480131094,41.4966421377,36.9003472237,120.331422032,122.768554709,189.4438460995,111.7505225642,75.7384148239,100.8788664373,346.5390157747,140.2473228901,54.6260294768,139.4782464794,56.663145786,25.2465726682,17.6720826111,30.8151218059,43.6067230682
2020-10-30 00:00:00+00:00,70.4744741392,31.7052427426,96.4305645293,40.6045100497,68.1732644613,209.6409000144,46.9617837751,44.7684124303,18.1283813626,62.7436727731,70.6365918419,40.6458085309,104.0369856802,66.0430459548,58.4770613879,645.5343493082,56.3586966223,42.9452534748,79.435329662,28.1456508414,331.6486857756,42.5277474519,54.2334336073,175.7126261318,119.7727618052,112.0002485798,41.6282832872,144.9103625933,24.711292078,124.5587334805,59.0477001496,183.7801621649,34.11023907,44.1792159718,36.5158118134,115.721322097,121.7760750127,195.0801609829,118.7440841008,77.7386747817,107.7645431923,310.1456920715,143.7059498418,48.9083548058,134.8709101708,55.9684683857,24.4833211129,21.5900664597,29.8405994657,43.245177798
2020-11-30 00:00:00+00:00,86.6065864333,35.1570232025,99.2837569533,44.023625234,67.6715560603,213.0059661635,50.8557354538,47.436537894,19.6688003387,67.7195280778,76.6804122872,45.329007196,115.1328931865,64.7775849697,69.8065928592,665.6420575505,71.468530378,49.6646434108,86.4099676972,29.9602213616,397.8972934764,41.2088544831,58.9250113481,189.3566379935,127.2728082653,117.6767073659,45.0496673693,142.820573683,27.2796774797,141.5240002166,63.2954982596,193.6423246178,35.1431066694,49.6738672045,39.3752858258,125.219343432,123.348238782,251.1514491521,134.8628253952,80.8052529531,107.7806894178,338.7406607751,159.970143082,63.0388105967,159.7317210045,63.2577718405,25.3764543129,24.1005393038,34.0789380598,47.6211222757
2020-12-31 00:00:00+00:00,88.7348989896,34.5543313762,100.4488869785,44.5897317269,72.8876377994,227.7410451772,51.3740743653,50.036468556,19.208181916,78.0683713358,76.5640127823,49.4972970655,119.114379782,61.3964074198,73.0324898215,703.0782484996,70.6163488647,49.237563542,88.9360766306,29.5504310998,388.4230954294,40.7109942233,62.3024205351,183.9202414615,138.4448062262,114.77663362,47.8783674134,147.1193061344,28.6598649188,141.4766487712,66.9736422671,191.3031504432,35.4904882498,49.5785086817,37.7894281121,129.6642720029,123.588060374,255.9910434166,132.5197021087,83.3484929336,110.712739853,316.5450492256,154.9794842859,65.6650592637,157.0625561685,66.0928804355,24.4084273424,26.9717805918,36.4002895866,45.0932309589
2021-01-29 00:00:00+00:00,85.8558325623,33.7049038788,113.8482599437,44.2359151688,70.8250395722,238.27163383,49.4261232949,50.9122971532,19.3774690287,75.1375683373,70.2327131462,50.0561227403,109.9060126796,60.1305896938,72.1056123845,707.7037632923,72.6405957071,48.2979878306,83.1357052084,28.685318325,346.6167697104,41.1500338219,59.4370122089,175.1969300287,143.5029942793,112.4526685545,42.0376256556,153.4677378468,28.7157866064,147.8501533312,73.5628801499,170.3973669959,34.7397777033,45.4213334849,38.7981342297,119.4082914864,114.5670386984,248.6611724917,123.7812305579,76.0521040132,104.5517224827,305.2498421334,150.5790251386,63.6097863019,161.1908644482,63.813490801,32.5281331385,26.3557584425,34.8547029989,43.948303971
2021-02-26 00:00:00+00:00,90.2625624538,39.6128946513,110.3385757429,50.3925062873,67.2478360848,219.4858646171,49.9113047988,56.3805139604,19.0465769856,87.4505150811,67.7115388282,50.5415466433,116.7565636101,56.3894785602,78.5205022392,705.8535573752,83.9315791194,53.3751214908,93.2929968439,29.2737065487,356.0053608952,40.719741108,56.580164954,182.3866706822,140.2646306111,109.2433834641,42.7709923337,146.9371958107,30.4773197673,152.8567122487,63.6741129984,183.5605707658,39.2095255548,55.7583453533,39.8613243777,112.9556797037,110.3850424336,270.5249308411,124.373145451,73.4423373786,111.9839136177,317.9026868036,151.7507450299,70.8327126726,163.7928461761,71.9891527958,25.3206614956,30.7594843477,38.6160018836,40.6417798556
2021-03-31 00:00:00+00:00,90.6646975009,46.9703614207,110.3938463602,50.7665757931,69.6137079361,222.0625597904,56.3316061767,58.5394821642,21.4653166448,92.660146038,70.9800612477,51.8200316266,129.8947555399,64.2487889764,82.469379651,719.7208507239,84.9778633713,59.8863722665,103.1364489142,30.2986065591,382.960557387,41.957930346,56.8599966569,200.8468633764,145.4783039312,119.417642723,46.4025533084,174.9265471004,36.3831119494,142.4409216197,73.271128719,189.5421973896,43.5178809653,75.1967703529,44.8118035044,124.6566453527,121.0187508846,297.3643676304,138.6167396193,84.7021432474,118.2398692705,340.5948539361,173.9518252248,70.4413225737,176.85591497,75.4752416911,28.1227363724,32.396645802,44.8240446894,42.6703093088
2021-04-30 00:00:00+00:00,94.5593285989,47.338684192,111.0246137511,56.2262092951,72.9001524922,227.2316903206,58.1961089422,59.4564300639,22.7979703532,101.2799035364,73.0658955734,54.0366854467,141.3184465762,66.4906250624,82.7161844892,767.840081113,94.5185027385,63.7662433345,111.505857088,31.5888824652,414.1089967066,40.7849059712,59.1708649128,208.9525466492,144.0443224747,114.4966567985,47.5205810584,181.0438320261,33.9580452616,152.638331953,76.0528724061,201.6867120502,43.2306054958,77.0609982463,45.1860254382,127.0449062852,119.9928952172,295.8371499417,157.9710534567,87.8263267699,121.5421392407,376.8096608613,180.1373210884,75.8000160233,185.0616294072,74.5493969438,26.7985145571,32.9760570411,43.2976139526,43.9520207274
